$LINK:NO	NAME	LINKBEHAVTYPE	DISPLAYTYPE	LEVEL	LENGTH2D	WKTLOCWGS84	WKTPOLYLINEWGS84
2513	Western Fwy  Deer Park Byp	2	2	1	84.769	POINT(144.7724352048 -37.7986292776)	LINESTRING(144.7729146046 -37.7986687121,144.7719558049 -37.7985898431)
2514	Western Fwy  Deer Park Byp	2	2	1	140.755	POINT(144.7739164178 -37.7988315676)	LINESTRING(144.7747044983 -37.7989397593,144.7746007434 -37.7989240181,144.7744970049 -37.7989082072,144.7743932335 -37.7988925356,144.7742893796 -37.7988772121,144.7741917893 -37.7988632950,144.7740941232 -37.7988497108,144.7739964298 -37.7988362461,144.7738987576 -37.7988226878,144.7738322374 -37.7988132435,144.7737657375 -37.7988037064,144.7736992073 -37.7987943087,144.7736325962 -37.7987852825,144.7735064719 -37.7987692046,144.7733802061 -37.7987538230,144.7732538837 -37.7987387198,144.7731275896 -37.7987234775)
2515	Western Fwy  Deer Park Byp	2	2	1	34.187	POINT(144.7717513086 -37.7985718735)	LINESTRING(144.7719444942 -37.7985889127,144.7715581229 -37.7985548343)
2527		1	1	1	19.511	POINT(144.7531409346 -37.7941768015)	LINESTRING(144.7531489623 -37.7940893644,144.7531329069 -37.7942642384)
2528		1	1	1	66.627	POINT(144.7530421973 -37.7933275174)	LINESTRING(144.7529702899 -37.7936215187,144.7529815654 -37.7935728691,144.7531141444 -37.7930336814)
2529	Western Fwy  Deer Park Byp	2	2	1	103.101	POINT(144.7754250796 -37.7990531964)	LINESTRING(144.7760020497 -37.7991336447,144.7757515312 -37.7990960015,144.7754503286 -37.7990542684,144.7751488009 -37.7990138968,144.7748474357 -37.7989728445)
10000		83	1		12.904	POINT(144.7485818138 -37.7598957530)	LINESTRING(144.7486294145 -37.7599365696,144.7486259939 -37.7599349463,144.7486226210 -37.7599332492,144.7486192968 -37.7599314804,144.7486160222 -37.7599296419,144.7486127982 -37.7599277356,144.7486096258 -37.7599257635,144.7486065058 -37.7599237276,144.7486034393 -37.7599216300,144.7486004272 -37.7599194726,144.7485974704 -37.7599172574,144.7485945700 -37.7599149865,144.7485917268 -37.7599126618,144.7485889418 -37.7599102853,144.7485862160 -37.7599078589,144.7485835504 -37.7599053848,144.7485809458 -37.7599028649,144.7485784032 -37.7599003012,144.7485759237 -37.7598976957,144.7485735080 -37.7598950504,144.7485711573 -37.7598923673,144.7485688724 -37.7598896484,144.7485666543 -37.7598868956,144.7485645040 -37.7598841110,144.7485624224 -37.7598812967,144.7485604105 -37.7598784544,144.7485584691 -37.7598755864,144.7485565994 -37.7598726945,144.7485548021 -37.7598697807,144.7485530784 -37.7598668472,144.7485514291 -37.7598638958,144.7485498552 -37.7598609285,144.7485483576 -37.7598579474,144.7485469373 -37.7598549544,144.7485455953 -37.7598519516,144.7485443324 -37.7598489409,144.7485431498 -37.7598459243)
10002		1	1		21.697	POINT(144.7498787256 -37.7600008742)	LINESTRING(144.7497748456 -37.7599484181,144.7498100390 -37.7599652078,144.7498445477 -37.7599828950,144.7498787309 -37.7600010076,144.7499129477 -37.7600190734,144.7499475571 -37.7600366203,144.7499829184 -37.7600531761)
10004		3	1		19.941	POINT(144.6574716741 -37.7267229464)	LINESTRING(144.6573799928 -37.7266702415,144.6575634925 -37.7267756116)
10006		1	1		15.424	POINT(144.7394573278 -37.7585738310)	LINESTRING(144.7394620204 -37.7586431586,144.7394620489 -37.7586277712,144.7394612248 -37.7586123901,144.7394598024 -37.7585970138,144.7394580359 -37.7585816407,144.7394561793 -37.7585662695,144.7394544869 -37.7585508986,144.7394532129 -37.7585355265,144.7394526113 -37.7585201518,144.7394529365 -37.7585047729)
10012		1	1		6.223	POINT(144.7400054903 -37.7534004394)	LINESTRING(144.7400059002 -37.7533728391,144.7400054075 -37.7533790419,144.7400051940 -37.7533852544,144.7400051851 -37.7533914742,144.7400053062 -37.7533976988,144.7400054829 -37.7534039256,144.7400056404 -37.7534101523,144.7400057043 -37.7534163763,144.7400056000 -37.7534225952,144.7400052559 -37.7534287693)
10013		3	1		7.878	POINT(144.7423945551 -37.7653754831)	LINESTRING(144.7423721947 -37.7653444890,144.7424171950 -37.7654057309)
10018		1	1		7.313	POINT(144.7397865698 -37.7556287020)	LINESTRING(144.7397904324 -37.7555959390,144.7397826954 -37.7556614052)
10019		1	1		2.760	POINT(144.7398541114 -37.7550543325)	LINESTRING(144.7398561680 -37.7550420270,144.7398520534 -37.7550666303)
10021		1	1		3.691	POINT(144.7396757183 -37.7553158464)	LINESTRING(144.7396741828 -37.7553323082,144.7396772460 -37.7552992133)
10022		3	1		4.126	POINT(144.7095211474 -37.7482019519)	LINESTRING(144.7095434112 -37.7482058038,144.7094974807 -37.7481982153)
10024		3	1		3.429	POINT(144.7427501512 -37.7661858715)	LINESTRING(144.7427513401 -37.7661810391,144.7427306678 -37.7661548967)
10028		1	1		2.401	POINT(144.7394016387 -37.7598100326)	LINESTRING(144.7394008518 -37.7598207929,144.7394024220 -37.7597992454)
10034		3	1		26.562	POINT(144.6570304116 -37.7269199461)	LINESTRING(144.6571519992 -37.7269907940,144.6569087856 -37.7268491094)
10035		1	1		21.396	POINT(144.7496912411 -37.7600991756)	LINESTRING(144.7497987371 -37.7601437040,144.7497753653 -37.7601329943,144.7497515869 -37.7601228599,144.7497275110 -37.7601131458,144.7497032468 -37.7601036970,144.7496789033 -37.7600943584,144.7496545899 -37.7600849751,144.7496304157 -37.7600753920,144.7496064898 -37.7600654541,144.7495829214 -37.7600550064)
10043		1	1		0.768	POINT(144.7484541727 -37.7590717910)	LINESTRING(144.7484558088 -37.7590680118,144.7484512384 -37.7590738917)
10049		1	1		37.437	POINT(144.7404470918 -37.7565814214)	LINESTRING(144.7406404713 -37.7566521273,144.7402544407 -37.7565102007)
10050		1	1		4.577	POINT(144.7425510375 -37.7573223104)	LINESTRING(144.7425747492 -37.7573304583,144.7425694408 -37.7573286437,144.7425641241 -37.7573268444,144.7425588011 -37.7573250568,144.7425534735 -37.7573232774,144.7425481434 -37.7573215029,144.7425428126 -37.7573197295,144.7425374829 -37.7573179540,144.7425321564 -37.7573161728,144.7425268348 -37.7573143824)
10051		1	1		28.083	POINT(144.6031244695 -37.6990799903)	LINESTRING(144.6031124700 -37.6992019708,144.6031198660 -37.6991706750,144.6031290587 -37.6991355254,144.6031377079 -37.6990987926,144.6031434733 -37.6990627476,144.6031440148 -37.6990296611,144.6031369923 -37.6990018041,144.6031200655 -37.6989814473,144.6030908944 -37.6989708616)
10052		1	1		50.525	POINT(144.6032271834 -37.6989866093)	LINESTRING(144.6031714395 -37.6992093483,144.6032827399 -37.6987633482)
10056		1	1		22.828	POINT(144.6059216630 -37.6878586965)	LINESTRING(144.6060227168 -37.6878000218,144.6060052474 -37.6878028436,144.6059878163 -37.6878069843,144.6059705764 -37.6878123604,144.6059536805 -37.6878188885,144.6059372815 -37.6878264851,144.6059215322 -37.6878350668,144.6059065854 -37.6878445501,144.6058925940 -37.6878548515,144.6058797108 -37.6878658876,144.6058680886 -37.6878775748,144.6058578803 -37.6878898299,144.6058492387 -37.6879025692,144.6058423167 -37.6879157093,144.6058365262 -37.6879285730)
10057		1	1		18.560	POINT(144.6061299895 -37.6875054792)	LINESTRING(144.6060974908 -37.6874262294,144.6060982993 -37.6874370156,144.6060994015 -37.6874483458,144.6061008766 -37.6874600555,144.6061028041 -37.6874719805,144.6061052631 -37.6874839562,144.6061083329 -37.6874958185,144.6061120929 -37.6875074027,144.6061166222 -37.6875185447,144.6061220002 -37.6875290799,144.6061283061 -37.6875388441,144.6061356192 -37.6875476729,144.6061440188 -37.6875554018,144.6061535842 -37.6875618665,144.6061643947 -37.6875669026,144.6061765294 -37.6875703458)
10058		1	1		26.694	POINT(144.7402980461 -37.7537806327)	LINESTRING(144.7404185956 -37.7537206937,144.7403865688 -37.7537220525,144.7403533463 -37.7537278664,144.7403202283 -37.7537376734,144.7402885150 -37.7537510115,144.7402595067 -37.7537674186,144.7402345035 -37.7537864328,144.7402148058 -37.7538075919,144.7402017137 -37.7538304342,144.7401965274 -37.7538544974)
10059		1	1		49.257	POINT(144.7403100807 -37.7535038002)	LINESTRING(144.7402093094 -37.7533140583,144.7402065693 -37.7533617938,144.7402103777 -37.7534137322,144.7402208598 -37.7534673079,144.7402381407 -37.7535199552,144.7402623453 -37.7535691086,144.7402935988 -37.7536122023,144.7403320262 -37.7536466709,144.7403777527 -37.7536699486,144.7404309032 -37.7536794698)
10060		1	1		52.290	POINT(144.7420456089 -37.7564423120)	LINESTRING(144.7418722974 -37.7562583949,144.7418729571 -37.7562945246,144.7418851356 -37.7563278647,144.7419069234 -37.7563589319,144.7419364110 -37.7563882429,144.7419716890 -37.7564163145,144.7420108481 -37.7564436634,144.7420519787 -37.7564708064,144.7420931715 -37.7564982600,144.7421325170 -37.7565265412,144.7421681058 -37.7565561666,144.7421980285 -37.7565876529,144.7422203756 -37.7566215169)
10062		1	1		54.188	POINT(144.7415538643 -37.7562716063)	LINESTRING(144.7412725351 -37.7562228993,144.7412919892 -37.7562296329,144.7413128579 -37.7562366983,144.7413349803 -37.7562440021,144.7413581954 -37.7562514510,144.7413823423 -37.7562589513,144.7414072600 -37.7562664098,144.7414327876 -37.7562737331,144.7414587639 -37.7562808276,144.7414850281 -37.7562876000,144.7415114192 -37.7562939570,144.7415377763 -37.7562998049,144.7415639382 -37.7563050506,144.7415897442 -37.7563096004,144.7416150331 -37.7563133610,144.7416396441 -37.7563162391,144.7416634161 -37.7563181411,144.7416861882 -37.7563189737,144.7417077994 -37.7563186434,144.7417280887 -37.7563170568,144.7417468952 -37.7563141205,144.7417640579 -37.7563097411,144.7417794157 -37.7563038252,144.7417928078 -37.7562962794,144.7418040732 -37.7562870101,144.7418130509 -37.7562759241,144.7418195798 -37.7562629279,144.7418234991 -37.7562479281)
10063		1	1		27.295	POINT(144.7432940261 -37.7590062160)	LINESTRING(144.7433593258 -37.7591033783,144.7433516861 -37.7591026273,144.7433443069 -37.7591013286,144.7433371889 -37.7590995055,144.7433303330 -37.7590971813,144.7433237401 -37.7590943794,144.7433174110 -37.7590911229,144.7433113466 -37.7590874352,144.7433055478 -37.7590833397,144.7433000154 -37.7590788596,144.7432947503 -37.7590740182,144.7432897533 -37.7590688388,144.7432850253 -37.7590633447,144.7432805672 -37.7590575593,144.7432763798 -37.7590515058,144.7432724639 -37.7590452075,144.7432688206 -37.7590386878,144.7432654505 -37.7590319699,144.7432623546 -37.7590250771,144.7432595337 -37.7590180328,144.7432569887 -37.7590108602,144.7432547205 -37.7590035827,144.7432527299 -37.7589962235,144.7432510177 -37.7589888059,144.7432495849 -37.7589813533,144.7432484323 -37.7589738890,144.7432475607 -37.7589664362,144.7432469710 -37.7589590183,144.7432466642 -37.7589516585,144.7432466409 -37.7589443802,144.7432469022 -37.7589372067,144.7432474488 -37.7589301612,144.7432482816 -37.7589232671,144.7432494015 -37.7589165477,144.7432508094 -37.7589100263,144.7432525061 -37.7589037261,144.7432544924 -37.7588976706)
10064		1	1		27.198	POINT(144.7432191899 -37.7590671114)	LINESTRING(144.7433686850 -37.7591039437,144.7433601743 -37.7591033578,144.7433516920 -37.7591026335,144.7433432374 -37.7591017753,144.7433348099 -37.7591007879,144.7433264089 -37.7590996761,144.7433180337 -37.7590984446,144.7433096839 -37.7590970980,144.7433013587 -37.7590956410,144.7432930575 -37.7590940783,144.7432847799 -37.7590924147,144.7432765251 -37.7590906547,144.7432682926 -37.7590888032,144.7432600817 -37.7590868647,144.7432518918 -37.7590848440,144.7432437225 -37.7590827458,144.7432355729 -37.7590805748,144.7432274426 -37.7590783356,144.7432193309 -37.7590760330,144.7432112372 -37.7590736716,144.7432031610 -37.7590712562,144.7431951016 -37.7590687914,144.7431870583 -37.7590662820,144.7431790307 -37.7590637325,144.7431710181 -37.7590611478,144.7431630199 -37.7590585325,144.7431550355 -37.7590558912,144.7431470643 -37.7590532288,144.7431391056 -37.7590505498,144.7431311590 -37.7590478591,144.7431232237 -37.7590451611,144.7431152991 -37.7590424608,144.7431073848 -37.7590397627,144.7430994800 -37.7590370715,144.7430915842 -37.7590343920,144.7430836967 -37.7590317289,144.7430758169 -37.7590290867)
10065		1	1		18.955	POINT(144.7433509374 -37.7589880552)	LINESTRING(144.7433131676 -37.7589155461,144.7433118207 -37.7589197284,144.7433107833 -37.7589240386,144.7433100487 -37.7589284630,144.7433096099 -37.7589329880,144.7433094598 -37.7589376000,144.7433095917 -37.7589422852,144.7433099985 -37.7589470302,144.7433106733 -37.7589518211,144.7433116091 -37.7589566445,144.7433127991 -37.7589614865,144.7433142363 -37.7589663337,144.7433159137 -37.7589711723,144.7433178245 -37.7589759887,144.7433199616 -37.7589807692,144.7433223181 -37.7589855003,144.7433248872 -37.7589901683,144.7433276618 -37.7589947594,144.7433306350 -37.7589992602,144.7433337999 -37.7590036569,144.7433371495 -37.7590079360,144.7433406770 -37.7590120836,144.7433443753 -37.7590160864,144.7433482376 -37.7590199304,144.7433522568 -37.7590236022,144.7433564261 -37.7590270881,144.7433607385 -37.7590303745,144.7433651871 -37.7590334476,144.7433697649 -37.7590362939,144.7433744650 -37.7590388997,144.7433792804 -37.7590412514,144.7433842043 -37.7590433354,144.7433892297 -37.7590451379,144.7433943496 -37.7590466453,144.7433995571 -37.7590478441,144.7434048453 -37.7590487205,144.7434102072 -37.7590492610)
10066		1	1		28.325	POINT(144.7432435390 -37.7590270022)	LINESTRING(144.7430887730 -37.7590039966,144.7431135976 -37.7590117780,144.7431399092 -37.7590185913,144.7431675776 -37.7590245138,144.7431964728 -37.7590296226,144.7432264647 -37.7590339950,144.7432574232 -37.7590377080,144.7432892183 -37.7590408389,144.7433217198 -37.7590434648,144.7433547977 -37.7590456629,144.7433883219 -37.7590475103,144.7434043527 -37.7590488618)
10070		1	1		59.164	POINT(144.6285841883 -37.7067917606)	LINESTRING(144.6282758175 -37.7067138946,144.6283432773 -37.7067056799,144.6284136778 -37.7067188591,144.6284858089 -37.7067468375,144.6285584603 -37.7067830203,144.6286304217 -37.7068208130,144.6287004830 -37.7068536207,144.6287674338 -37.7068748487,144.6288300640 -37.7068779025,144.6288871634 -37.7068561872)
10077		1	1		40.879	POINT(144.6796881082 -37.7384381592)	LINESTRING(144.6798415138 -37.7385665994,144.6798382972 -37.7385297148,144.6798213023 -37.7384962152,144.6797930187 -37.7384656845,144.6797559359 -37.7384377064,144.6797125437 -37.7384118649,144.6796653315 -37.7383877438,144.6796167891 -37.7383649270,144.6795694061 -37.7383429982,144.6795256719 -37.7383215414)
10078		1	1		52.920	POINT(144.6801200359 -37.7386385952)	LINESTRING(144.6803721064 -37.7387481191,144.6803101339 -37.7387271823,144.6802421031 -37.7386937011,144.6801714057 -37.7386531684,144.6801014334 -37.7386110767,144.6800355778 -37.7385729187,144.6799772306 -37.7385441870,144.6799297835 -37.7385303744,144.6798966281 -37.7385369736,144.6798811560 -37.7385694772)
10079		1	1		21.006	POINT(144.7399656429 -37.7538818549)	LINESTRING(144.7399767245 -37.7537877258,144.7399700052 -37.7538504489,144.7399616854 -37.7539130731,144.7399545399 -37.7539757735)
10081		1	1		8.757	POINT(144.7398765253 -37.7537904648)	LINESTRING(144.7399171400 -37.7537847652,144.7399120090 -37.7537920137,144.7398999942 -37.7537954251,144.7398839390 -37.7537954689,144.7398666870 -37.7537926146,144.7398510820 -37.7537873320,144.7398399674 -37.7537800906,144.7398362589 -37.7537716861)
10082		1	1		2.557	POINT(144.7400267298 -37.7531883351)	LINESTRING(144.7400292572 -37.7531771173,144.7400242524 -37.7531997676)
10083		1	1		18.307	POINT(144.7401341942 -37.7532088600)	LINESTRING(144.7400493347 -37.7531764553,144.7400495902 -37.7531836364,144.7400524142 -37.7531892874,144.7400575395 -37.7531939371,144.7400646794 -37.7531977108,144.7400735474 -37.7532007338,144.7400838569 -37.7532031313,144.7400953211 -37.7532050285,144.7401076536 -37.7532065508,144.7401205676 -37.7532078233,144.7401337766 -37.7532089714,144.7401469940 -37.7532101201,144.7401599330 -37.7532113949,144.7401723072 -37.7532129210,144.7401838298 -37.7532148235,144.7401942143 -37.7532172278,144.7402031741 -37.7532202591,144.7402104224 -37.7532240426,144.7402156727 -37.7532287037,144.7402186384 -37.7532343674,144.7402190329 -37.7532411592)
10085		1	1		21.865	POINT(144.7398083680 -37.7538722268)	LINESTRING(144.7398007780 -37.7539705623,144.7398062326 -37.7539051771,144.7398108379 -37.7538397455,144.7398159696 -37.7537743413)
10086		1	1		12.130	POINT(144.7398776820 -37.7539580100)	LINESTRING(144.7398206205 -37.7539717655,144.7398279813 -37.7539610757,144.7398449252 -37.7539545592,144.7398674820 -37.7539520150,144.7398916813 -37.7539532417,144.7399135528 -37.7539580382,144.7399291262 -37.7539662032,144.7399344311 -37.7539775356)
10087		1	1		33.328	POINT(144.7399096290 -37.7544824569)	LINESTRING(144.7399225100 -37.7543328192,144.7399141215 -37.7544324848,144.7399059615 -37.7545321628,144.7398967239 -37.7546317770)
10088		1	1		10.677	POINT(144.7399550264 -37.7545959904)	LINESTRING(144.7400011143 -37.7545680604,144.7399752887 -37.7545819378,144.7399484189 -37.7545961197,144.7399267580 -37.7546125192,144.7399165595 -37.7546330489)
10093		3	1		19.889	POINT(144.6412780377 -37.7171632267)	LINESTRING(144.6413814944 -37.7171709154,144.6413749424 -37.7171665198,144.6413677445 -37.7171625770,144.6413599659 -37.7171590851,144.6413516717 -37.7171560419,144.6413429271 -37.7171534456,144.6413337971 -37.7171512942,144.6413243469 -37.7171495856,144.6413146417 -37.7171483180,144.6413047466 -37.7171474893,144.6412947267 -37.7171470975,144.6412846472 -37.7171471408,144.6412745731 -37.7171476170,144.6412645698 -37.7171485243,144.6412547022 -37.7171498606,144.6412450355 -37.7171516240,144.6412356350 -37.7171538125,144.6412265656 -37.7171564241,144.6412178925 -37.7171594569,144.6412096810 -37.7171629088,144.6412019961 -37.7171667778,144.6411949029 -37.7171710621,144.6411884666 -37.7171757597,144.6411827524 -37.7171808684,144.6411778253 -37.7171863864)
10095		1	1		26.127	POINT(144.6411518461 -37.7170466026)	LINESTRING(144.6411486342 -37.7171572459,144.6411544953 -37.7171492936,144.6411597289 -37.7171409108,144.6411643360 -37.7171321428,144.6411683178 -37.7171230348,144.6411716753 -37.7171136322,144.6411744095 -37.7171039803,144.6411765214 -37.7170941245,144.6411780121 -37.7170841099,144.6411788826 -37.7170739821,144.6411791340 -37.7170637861,144.6411787674 -37.7170535675,144.6411777837 -37.7170433715,144.6411761840 -37.7170332433,144.6411739693 -37.7170232284,144.6411711407 -37.7170133721,144.6411676993 -37.7170037195,144.6411636460 -37.7169943162,144.6411589819 -37.7169852073,144.6411537081 -37.7169764383,144.6411478255 -37.7169680544,144.6411413353 -37.7169601009,144.6411342385 -37.7169526231,144.6411265361 -37.7169456664,144.6411182291 -37.7169392761)
10096		3	1		34.579	POINT(144.6412774160 -37.7170318741)	LINESTRING(144.6414225888 -37.7171366565,144.6413264139 -37.7170662170,144.6412291747 -37.7169966880,144.6411314974 -37.7169275433)
