$LINK:NO	NAME	LINKBEHAVTYPE	DISPLAYTYPE	LEVEL	LENGTH2D	WKTLOCWGS84	WKTPOLYLINEWGS84
12459	Western Hwy	2	2		1.005	POINT(144.7310410209 -37.7538638574)	LINESTRING(144.7310456533 -37.7538666076,144.7310367103 -37.7538609874)
12460	Western Hwy	3	1		6.786	POINT(144.7314917178 -37.7541714050)	LINESTRING(144.7315171475 -37.7541939446,144.7314630077 -37.7541504651)
12461	Leakes Rd	1	1		3.113	POINT(144.6507884200 -37.7247058057)	LINESTRING(144.6507821714 -37.7247184674,144.6507937844 -37.7246920211)
12463	Leakes Rd	1	1		40.348	POINT(144.6520250932 -37.7221582574)	LINESTRING(144.6518889411 -37.7223048096,144.6521662210 -37.7220156502)
12464		3	1		15.113	POINT(144.6517410467 -37.7216611108)	LINESTRING(144.6516569601 -37.7216740356,144.6518257114 -37.7216482803)
12465		3	1		4.137	POINT(144.6547319784 -37.7248776896)	LINESTRING(144.6547153586 -37.7248643847,144.6547490007 -37.7248904016)
12466		2	2		16.133	POINT(144.6553739882 -37.7253051421)	LINESTRING(144.6553062844 -37.7252557975,144.6554433382 -37.7253522636)
12467		3	1		1.001	POINT(144.6063241716 -37.6947484747)	LINESTRING(144.6063195482 -37.6947458443,144.6063287951 -37.6947511051)
12468		3	1		4.384	POINT(144.6058442520 -37.6944394723)	LINESTRING(144.6058261848 -37.6944262998,144.6058639039 -37.6944520960)
12471		1	1		98.191	POINT(144.6544968089 -37.7160754742)	LINESTRING(144.6539484376 -37.7160264640,144.6540673371 -37.7160339410,144.6545543602 -37.7161109785,144.6547152744 -37.7161242249,144.6549123931 -37.7160968943,144.6549688240 -37.7160769008,144.6550291199 -37.7160391027)
12472		1	1		62.982	POINT(144.6550786958 -37.7164737217)	LINESTRING(144.6548130997 -37.7163154550,144.6548801151 -37.7163290486,144.6549508803 -37.7163482679,144.6550223145 -37.7163726576,144.6550917073 -37.7164018606,144.6551563481 -37.7164355200,144.6552135267 -37.7164732785,144.6552605325 -37.7165147790,144.6552946550 -37.7165596646,144.6553131839 -37.7166075781,144.6553134086 -37.7166581624)
12473		1	1		72.400	POINT(144.6552398008 -37.7163041863)	LINESTRING(144.6548354926 -37.7162387355,144.6556419594 -37.7163698247)
12474		1	1		73.993	POINT(144.6551340562 -37.7164706425)	LINESTRING(144.6555446470 -37.7165414738,144.6547224447 -37.7163999755)
12475		1	1		60.541	POINT(144.6550277972 -37.7163112660)	LINESTRING(144.6552860015 -37.7161781059,144.6552715544 -37.7162211453,144.6552439161 -37.7162602937,144.6552050314 -37.7162953232,144.6551568448 -37.7163260065,144.6551013011 -37.7163521159,144.6550403451 -37.7163734238,144.6549759214 -37.7163897026,144.6549099749 -37.7164007247,144.6548444500 -37.7164062627,144.6547812917 -37.7164060888,144.6547224447 -37.7163999755)
12476		1	1		53.277	POINT(144.6547310399 -37.7166221409)	LINESTRING(144.6548058108 -37.7168402295,144.6548113982 -37.7167880080,144.6548136012 -37.7167310717,144.6548112304 -37.7166720067,144.6548030967 -37.7166133988,144.6547880108 -37.7165578343,144.6547647834 -37.7165078991,144.6547322252 -37.7164661793,144.6546891471 -37.7164352609,144.6546343597 -37.7164177300)
12478		1	1		10.448	POINT(144.6531699635 -37.7159881390)	LINESTRING(144.6531109783 -37.7159805801,144.6532282370 -37.7159957441)
12479		1	1		43.742	POINT(144.6541869504 -37.7161634902)	LINESTRING(144.6539435459 -37.7161218604,144.6544296495 -37.7162053402)
12480		1	1		2.949	POINT(144.6535293172 -37.7160602212)	LINESTRING(144.6535135106 -37.7160578540,144.6535465325 -37.7160624892)
12482	Meskos Rd	1	1		1.994	POINT(144.7013957737 -37.7494993595)	LINESTRING(144.7013842447 -37.7495012721,144.7014063330 -37.7494972113)
12483	Sheahan Rd	1	1		2.757	POINT(144.7028388386 -37.7492467217)	LINESTRING(144.7028542359 -37.7492432701,144.7028242529 -37.7492505069)
12484	Hopkins Rd	1	1		0.761	POINT(144.7020153454 -37.7490228532)	LINESTRING(144.7020135470 -37.7490197207,144.7020172245 -37.7490259167)
12485	Meskos Rd	1	1		1.000	POINT(144.7015630829 -37.7495440203)	LINESTRING(144.7015681745 -37.7495423883,144.7015574644 -37.7495454164)
12486		1	1		32.052	POINT(144.7021591277 -37.7493334545)	LINESTRING(144.7019830407 -37.7493706419,144.7020414417 -37.7493574564,144.7021002073 -37.7493452826,144.7021591487 -37.7493335978,144.7022180771 -37.7493218791,144.7022768036 -37.7493096037,144.7023351396 -37.7492962490)
12487		1	1		34.620	POINT(144.7021806231 -37.7494001115)	LINESTRING(144.7023709858 -37.7493604772,144.7019902726 -37.7494397470)
12488	Hopkins Rd	1	1		3.180	POINT(144.7024040033 -37.7498782651)	LINESTRING(144.7024102774 -37.7498916988,144.7023977169 -37.7498648822)
12492	Meskos Rd	1	1		1.067	POINT(144.7017602686 -37.7494404318)	LINESTRING(144.7017540912 -37.7494416519,144.7017657112 -37.7494388933)
12493	Sheahan Rd	1	1		1.001	POINT(144.7026033552 -37.7493041005)	LINESTRING(144.7026087992 -37.7493027797,144.7025979113 -37.7493054212)
12494	Hopkins Rd	1	1		1.002	POINT(144.7023079529 -37.7497407770)	LINESTRING(144.7023102187 -37.7497449078,144.7023056871 -37.7497366462)
12495	Hopkins Rd	1	1		1.002	POINT(144.7020930060 -37.7491180383)	LINESTRING(144.7020906166 -37.7491139513,144.7020953954 -37.7491221254)
12498		1	1		39.437	POINT(144.7018408198 -37.7492674969)	LINESTRING(144.7017197407 -37.7493999564,144.7017543192 -37.7493896421,144.7017897257 -37.7493735435,144.7018237975 -37.7493532602,144.7018556021 -37.7493295067,144.7018842070 -37.7493029976,144.7019086798 -37.7492744476,144.7019280879 -37.7492445712,144.7019414988 -37.7492140829,144.7019479801 -37.7491836975,144.7019465992 -37.7491541295,144.7019364237 -37.7491260935)
12499	Hopkins Rd	1	1		3.795	POINT(144.7029255144 -37.7517262309)	LINESTRING(144.7029466076 -37.7517298248,144.7029044194 -37.7517226370)
12500	Hopkins Rd	1	1		3.640	POINT(144.7031132781 -37.7517631345)	LINESTRING(144.7031318356 -37.7517558843,144.7030947206 -37.7517703847)
12502		3	1		6.232	POINT(144.6532688680 -37.7254980770)	LINESTRING(144.6533032227 -37.7255008167,144.6532326802 -37.7254954215)
12503	Melton Hwy	1	1		1.001	POINT(144.6044202660 -37.6930426956)	LINESTRING(144.6044210904 -37.6930382371,144.6044194415 -37.6930471541)
12507	Taylors Rd	1	1		1.740	POINT(144.6559746476 -37.7165884847)	LINESTRING(144.6559841675 -37.7165909735,144.6559654612 -37.7165858729)
12508	Meskos Rd	1	1		1.001	POINT(144.7015169927 -37.7494743567)	LINESTRING(144.7015114831 -37.7494754946,144.7015225023 -37.7494732188)
12509	Leakes Rd	1	1		8.690	POINT(144.6553825922 -37.7159518682)	LINESTRING(144.6553890053 -37.7159132429,144.6553762311 -37.7159907623)
12510		1	1		23.636	POINT(144.6551911536 -37.7166052774)	LINESTRING(144.6550882645 -37.7165907881,144.6550953847 -37.7165779537,144.6551104422 -37.7165706353,144.6551315620 -37.7165682439,144.6551568686 -37.7165701908,144.6551844870 -37.7165758871,144.6552125418 -37.7165847439,144.6552391578 -37.7165961723,144.6552624597 -37.7166095835,144.6552805723 -37.7166243886,144.6552916203 -37.7166399988,144.6552937284 -37.7166558253)
12530	Western Hwy	3	1		132.963	POINT(144.7335040493 -37.7555480981)	LINESTRING(144.7341864280 -37.7558060241,144.7340706912 -37.7557814843,144.7339558831 -37.7557536197,144.7338421635 -37.7557225334,144.7337296927 -37.7556883286,144.7336186304 -37.7556511084,144.7335091369 -37.7556109759,144.7334013721 -37.7555680344,144.7332954959 -37.7555223868,144.7331916685 -37.7554741365,144.7330900498 -37.7554233864,144.7328366577 -37.7552848685)
12531	Western Hwy	2	2		9.904	POINT(144.7299189366 -37.7532229372)	LINESTRING(144.7299665915 -37.7532467764,144.7298715147 -37.7531990374)
12532	Neales Rd W	1	1		4.913	POINT(144.6999863916 -37.7408294052)	LINESTRING(144.6999588144 -37.7408259463,144.7000139929 -37.7408328591)
12533	Western Hwy	2	2		1.242	POINT(144.7305049556 -37.7535430050)	LINESTRING(144.7305111821 -37.7535458195,144.7304992309 -37.7535398637)
12535		1	1		0.834	POINT(144.6047372383 -37.7013979322)	LINESTRING(144.6047435429 -37.7013988215,144.6047344837 -37.7013965981)
12536		1	1		23.414	POINT(144.6027885855 -37.7007000901)	LINESTRING(144.6026909852 -37.7007591916,144.6027135186 -37.7007597421,144.6027444659 -37.7007540580,144.6027746033 -37.7007416710,144.6028027569 -37.7007239721,144.6028277528 -37.7007023526,144.6028484172 -37.7006782034,144.6028635761 -37.7006529155,144.6028720558 -37.7006278802)
12537		1	1		27.061	POINT(144.6030601424 -37.7010902263)	LINESTRING(144.6031748610 -37.7010240072,144.6031347596 -37.7010233412,144.6030946095 -37.7010332355,144.6030563494 -37.7010516480,144.6030219177 -37.7010765364,144.6029932531 -37.7011058585,144.6029722941 -37.7011375722,144.6029609793 -37.7011696352)
12538		1	1		44.293	POINT(144.6029416158 -37.7009360080)	LINESTRING(144.6031831308 -37.7009932030,144.6030679326 -37.7009662381,144.6030159480 -37.7009525899,144.6029637129 -37.7009395292,144.6029112844 -37.7009269272,144.6028587199 -37.7009146550,144.6028060765 -37.7009025836,144.6027534115 -37.7008905841,144.6027007820 -37.7008785276)
12539		1	1		37.737	POINT(144.6030312421 -37.7008683308)	LINESTRING(144.6031914005 -37.7009623989,144.6030908681 -37.7009376624,144.6030464048 -37.7009209267,144.6030025899 -37.7009010365,144.6029620322 -37.7008781818,144.6029273405 -37.7008525528,144.6029011236 -37.7008243396,144.6028859904 -37.7007937325,144.6028864157 -37.7007612526)
12540		1	1		45.129	POINT(144.6029255513 -37.7008469557)	LINESTRING(144.6026801670 -37.7007894983,144.6027415859 -37.7008041445,144.6028027923 -37.7008194479,144.6028639065 -37.7008350333,144.6029250483 -37.7008505278,144.6029863372 -37.7008655583,144.6030478928 -37.7008797519,144.6031098349 -37.7008927358,144.6031722829 -37.7009041370)
12543		1	1		32.929	POINT(144.6028189856 -37.7008855166)	LINESTRING(144.6026648488 -37.7008187730,144.6027099960 -37.7008286785,144.6027599340 -37.7008396877,144.6028110178 -37.7008524314,144.6028596766 -37.7008675656,144.6029023392 -37.7008857462,144.6029354350 -37.7009076290,144.6029553929 -37.7009338700,144.6029586420 -37.7009651250)
12544		1	1		32.156	POINT(144.6031818214 -37.7008246615)	LINESTRING(144.6030859921 -37.7007119979,144.6030856433 -37.7007457368,144.6030958525 -37.7007798547,144.6031150821 -37.7008131328,144.6031417947 -37.7008443521,144.6031744527 -37.7008722939,144.6032115185 -37.7008957392,144.6032514545 -37.7009134694,144.6032927232 -37.7009242654)
12545	Zone connector	1	1		6.066	POINT(144.6028214594 -37.7010031367)	LINESTRING(144.6028183707 -37.7010303974,144.6028245573 -37.7009760369)
12546	Ferris Rd	1	1		1.002	POINT(144.6030255076 -37.7007127774)	LINESTRING(144.6030263335 -37.7007083195,144.6030246817 -37.7007172353)
12549	Zone connector	1	1		1.002	POINT(144.6024858400 -37.7028031303)	LINESTRING(144.6024850136 -37.7028075880,144.6024866664 -37.7027986726)
12550		1	1		34.852	POINT(144.6028323371 -37.7007947018)	LINESTRING(144.6029678506 -37.7006982947,144.6029606940 -37.7007200376,144.6029468225 -37.7007465028,144.6029278431 -37.7007723901,144.6029045108 -37.7007969970,144.6028775809 -37.7008196208,144.6028478085 -37.7008395587,144.6028159489 -37.7008561081,144.6027827571 -37.7008685663,144.6027489883 -37.7008762307,144.6027153977 -37.7008783985,144.6026827405 -37.7008743672)
12551	Zone connector	1	1		9.063	POINT(144.6027599631 -37.7014489934)	LINESTRING(144.6027523157 -37.7014891217,144.6027675681 -37.7014084729)
12552		1	1		20.039	POINT(144.6027219890 -37.7009410082)	LINESTRING(144.6027593155 -37.7010234624,144.6027611603 -37.7010061772,144.6027604929 -37.7009878930,144.6027573544 -37.7009691573,144.6027517858 -37.7009505174,144.6027438280 -37.7009325207,144.6027335221 -37.7009157147,144.6027209090 -37.7009006468,144.6027060298 -37.7008878643,144.6026889253 -37.7008779147,144.6026696367 -37.7008713454)
12553	Zone connector	1	1		1.019	POINT(144.6026898334 -37.7017025313)	LINESTRING(144.6026890066 -37.7017072236,144.6026906896 -37.7016981507)
12554		1	1		41.433	POINT(144.6030728068 -37.7009700288)	LINESTRING(144.6028774259 -37.7010373323,144.6028884675 -37.7010087864,144.6029091038 -37.7009843746,144.6029378609 -37.7009639272,144.6029732650 -37.7009472745,144.6030138423 -37.7009342470,144.6030581191 -37.7009246749,144.6031046215 -37.7009183887,144.6031518758 -37.7009152187,144.6031984082 -37.7009149952,144.6032427449 -37.7009175486,144.6032834122 -37.7009227093)
12555	Ferris Rd	1	1		1.001	POINT(144.6030685491 -37.7003718940)	LINESTRING(144.6030693750 -37.7003674360,144.6030677232 -37.7003763519)
12556	Ferris Rd	1	1		1.001	POINT(144.6031627701 -37.6999718902)	LINESTRING(144.6031635960 -37.6999674323,144.6031619442 -37.6999763482)
12557		1	1		1.000	POINT(144.6021751635 -37.7006645580)	LINESTRING(144.6021697945 -37.7006630701,144.6021805324 -37.7006660459)
12558		1	1		10.191	POINT(144.6023836621 -37.7007211782)	LINESTRING(144.6023296076 -37.7007073583,144.6024403066 -37.7007344944)
12559		1	1		1.346	POINT(144.6036779947 -37.7010602644)	LINESTRING(144.6036854230 -37.7010615225,144.6036704511 -37.7010590063)
12560	Zone connector	1	1		1.002	POINT(144.6027687874 -37.7012947218)	LINESTRING(144.6027679514 -37.7012991785,144.6027696234 -37.7012902651)
12561		1	1		1.002	POINT(144.6033930834 -37.7010284882)	LINESTRING(144.6033986535 -37.7010294243,144.6033875132 -37.7010275520)
12562	Ferris Rd	1	1		1.001	POINT(144.6030674902 -37.7004861727)	LINESTRING(144.6030683162 -37.7004817148,144.6030666643 -37.7004906306)
12563	Ferris Rd  Melton Hwy	1	1		2.573	POINT(144.6041411752 -37.6938790632)	LINESTRING(144.6041391962 -37.6938907451,144.6041432842 -37.6938678213)
12564		3	1		2.383	POINT(144.6032456003 -37.6937782150)	LINESTRING(144.6032343861 -37.6937845805,144.6032559723 -37.6937716118)
12565		3	1		27.547	POINT(144.6037332841 -37.6934530477)	LINESTRING(144.6036077816 -37.6935261035,144.6038613515 -37.6933805458)
12645		1	1		1.318	POINT(144.6044363002 -37.6922412484)	LINESTRING(144.6044347498 -37.6922469647,144.6044377637 -37.6922353496)
12647		1	1		23.822	POINT(144.6052525958 -37.6895600553)	LINESTRING(144.6052784037 -37.6894552396,144.6052268900 -37.6896656992)
12656	Leakes Rd	1	1		2.087	POINT(144.6500935653 -37.7260338329)	LINESTRING(144.6500880025 -37.7260412347,144.6500982775 -37.7260243110)
12661		3	1		1.573	POINT(144.6527818266 -37.7254706076)	LINESTRING(144.6527912247 -37.7254706123,144.6527733390 -37.7254706040)
12662		1	1		8.411	POINT(144.6523799165 -37.7254627006)	LINESTRING(144.6524284258 -37.7254573189,144.6523338137 -37.7254684004)
12663		1	1		6.909	POINT(144.6523917178 -37.7255256206)	LINESTRING(144.6524317130 -37.7255202477,144.6523544328 -37.7255314747)
12664		1	1		0.979	POINT(144.6496054913 -37.7261713945)	LINESTRING(144.6496005452 -37.7261693159,144.6496102141 -37.7261736744)
12667		1	1		51.252	POINT(144.6496054542 -37.7265048714)	LINESTRING(144.6495486905 -37.7267201034,144.6495941802 -37.7266493742,144.6496318867 -37.7265699764,144.6496561155 -37.7264873710,144.6496598139 -37.7264093407,144.6496359293 -37.7263436685,144.6495792019 -37.7262958236)
12668		1	1		41.481	POINT(144.6498819187 -37.7263582364)	LINESTRING(144.6497768717 -37.7265250531,144.6498449292 -37.7264208277,144.6499217845 -37.7262955511,144.6499864527 -37.7261908251)
12669		1	1		0.994	POINT(144.6504840168 -37.7266424516)	LINESTRING(144.6504890538 -37.7266444973,144.6504790382 -37.7266403576)
12670		1	1		46.450	POINT(144.6501965791 -37.7266823257)	LINESTRING(144.6504573889 -37.7267024375,144.6501353929 -37.7266720124,144.6500412576 -37.7266631221,144.6499440540 -37.7267023613)
12672		1	1		49.463	POINT(144.6503930285 -37.7262613116)	LINESTRING(144.6504449417 -37.7260480199,144.6503932611 -37.7261412654,144.6503646063 -37.7262304400,144.6503434120 -37.7263384072,144.6503547906 -37.7263926725,144.6504089423 -37.7264681731)
12673	Leakes Rd	1	1		1.001	POINT(144.6503329634 -37.7260130251)	LINESTRING(144.6503357164 -37.7260090875,144.6503302105 -37.7260169627)
12675		1	1		25.640	POINT(144.6506849279 -37.7256006631)	LINESTRING(144.6508294997 -37.7255983568,144.6507804918 -37.7255930722,144.6507275464 -37.7255872350,144.6506746157 -37.7255841129,144.6506256514 -37.7255869735,144.6505846057 -37.7255990843,144.6505554305 -37.7256237130)
12676		1	1		37.514	POINT(144.6500919675 -37.7264235844)	LINESTRING(144.6501947924 -37.7262757064,144.6501668935 -37.7263160058,144.6501318673 -37.7263670090,144.6500968880 -37.7264180326,144.6500617305 -37.7264689767,144.6500261698 -37.7265197414,144.6499892243 -37.7265713564)
12677		1	1		41.114	POINT(144.6500184837 -37.7263206482)	LINESTRING(144.6498062556 -37.7262439016,144.6498751069 -37.7262725575,144.6499457989 -37.7262983427,144.6500175612 -37.7263224718,144.6500896236 -37.7263461597,144.6501612156 -37.7263706213,144.6502315670 -37.7263970713)
12678		1	1		35.417	POINT(144.6498096422 -37.7261475691)	LINESTRING(144.6496203383 -37.7261240159,144.6496812459 -37.7261463033,144.6497512464 -37.7261629425,144.6498239210 -37.7261712055,144.6498923315 -37.7261682569,144.6499495395 -37.7261512608,144.6499910379 -37.7261175234)
12679		1	1		43.933	POINT(144.6499204864 -37.7264428649)	LINESTRING(144.6501408877 -37.7265361119,144.6500869084 -37.7265135644,144.6500094625 -37.7264809402,144.6499321392 -37.7264481326,144.6498548633 -37.7264152539,144.6497775595 -37.7263824163,144.6497005386 -37.7263494602)
12680		1	1		42.929	POINT(144.6500532184 -37.7263403996)	LINESTRING(144.6501695046 -37.7264946602,144.6501041951 -37.7264591137,144.6500449090 -37.7264104365,144.6499970040 -37.7263530707,144.6499658381 -37.7262914584,144.6499567691 -37.7262300417,144.6499758771 -37.7261731300)
12681		1	1		38.272	POINT(144.6500327017 -37.7264727925)	LINESTRING(144.6498640383 -37.7265630106,144.6498986846 -37.7265241335,144.6499534173 -37.7264769757,144.6500170177 -37.7264367625,144.6500853185 -37.7264086969,144.6501541522 -37.7263979820,144.6502181651 -37.7264093454)
12682		1	1		6.837	POINT(144.6508691343 -37.7266705384)	LINESTRING(144.6508343207 -37.7266563342,144.6508457684 -37.7266609728,144.6508571705 -37.7266656814,144.6508685353 -37.7266704469,144.6508798713 -37.7266752558,144.6508911867 -37.7266800950,144.6509029915 -37.7266851669)
12683		1	1		4.817	POINT(144.6509443592 -37.7268499060)	LINESTRING(144.6509679685 -37.7268606634,144.6509478517 -37.7268516228,144.6509342122 -37.7268456252,144.6509201888 -37.7268394748)
12685		1	1		1.946	POINT(144.6496605297 -37.7267550757)	LINESTRING(144.6496552554 -37.7267628109,144.6496661143 -37.7267475620)
12687		1	1		1.498	POINT(144.6491153715 -37.7274775296)	LINESTRING(144.6491107910 -37.7274831701,144.6491195703 -37.7274716216)
12688		1	1		4.570	POINT(144.6485869211 -37.7283391786)	LINESTRING(144.6485795313 -37.7283588576,144.6485943226 -37.7283194519)
